Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2018-08-07,3.21263991,-1.51601373,-5.039e-05,-0.81156354,0.45863993,2.23959998
2018-08-06,3.17494957,-1.53013866,6.125e-05,-0.85121326,0.4187111,2.14959717
2018-08-03,3.17252567,-1.52786949,-2.205e-05,-0.81547441,0.42298119,1.97435339
2018-08-02,3.19174273,-1.48203414,-5.241e-05,-0.69932426,0.4833952,2.00222702
2018-08-01,3.19425599,-1.43063262,1.902e-05,-0.60931575,0.51868907,2.01729133
2018-07-31,3.15130862,-1.33164138,1.51164895,-1.23734834,1.05804423,1.78785763
2018-07-30,3.18633308,-1.45722182,0.02044187,-0.62143054,0.53046747,2.2322653
2018-07-27,3.15178958,-1.34162123,1.77701203,-1.4250529,1.1218889,1.70596526
2018-07-26,3.15956289,-1.39714185,2.95436208,-2.49375414,1.0854375,1.38245426
2018-07-25,3.12285883,-1.43656375,1.48010314,-1.1910321,0.91978742,1.58526127
2018-07-24,3.1401983,-1.42639055,0.49548029,-0.71363383,0.65661033,1.81887714
2018-07-23,3.16496948,-1.47090989,0.64210255,-0.86290106,0.65531256,1.64449718
2018-07-20,3.09015431,-1.39115764,0.54828018,-0.814954,0.61601842,1.73263467
2018-07-19,3.01136617,-1.27098146,0.49781351,-0.64911725,0.61676996,1.89535334
2018-07-18,3.04336438,-1.25831208,0.45755846,-0.58833019,0.68202454,2.02615174
2018-07-17,3.00289206,-1.28586304,1.25706816,-0.97460089,0.78891558,1.39421004
2018-07-16,2.98868322,-1.28779093,2.16154752,-1.75614792,0.87061399,1.20170523
2018-07-13,2.9645516,-1.22227537,37.12634715,-36.57560885,1.03315392,1.05023956
2018-07-12,2.97797558,-1.29510593,24.45653062,-23.84461864,0.99146793,1.01538711
2018-07-11,2.97728072,-1.35375797,0.80014927,-0.63552993,0.66959129,1.46775824
2018-07-10,2.99498271,-1.36132342,0.16542217,-0.43162539,0.47803359,1.62030395
2018-07-09,2.99532374,-1.28619155,-7.035e-05,-0.50066988,0.45854968,1.51461935
2018-07-06,2.97368491,-1.40674134,3.182e-05,-0.52825774,0.41800268,1.711379
2018-07-05,2.98412363,-1.32852059,0.00015044,-0.46258906,0.46064796,1.88114614
2018-07-03,3.00052534,-1.24514859,6.422e-05,-0.61923077,0.47709096,1.61762561
2018-07-02,3.03044154,-1.30816158,4.998e-05,-0.66987776,0.44129428,1.42833558
2018-06-29,3.01714072,-1.50820327,-0.00012356,-0.79604576,0.34613203,1.2575851
2018-06-28,3.01007282,-1.59112902,-5.238e-05,-0.90753254,0.28432158,1.17231634
2018-06-27,3.01540751,-1.4963529,1.255e-05,-0.91780525,0.32196541,1.30784673
2018-06-26,3.0715675,-1.72571053,8.941e-05,-0.97527419,0.29428352,1.2695057
2018-06-25,3.06938569,-1.48727351,0.00024571,-0.91476892,0.359495,1.36149196
2018-06-22,3.07793237,-1.60348089,-8.96e-06,-0.87171344,0.33857018,1.23333202
2018-06-21,3.0821135,-1.50943481,7.556e-05,-0.82758965,0.38761729,1.31622719
2018-06-20,3.09799255,-1.79823109,0.00033499,-0.93046871,0.29020839,1.10815575
2018-06-19,3.05774133,-1.73693752,-8.479e-05,-0.9109234,0.28267888,1.14738137
2018-06-18,3.08139121,-1.77179182,0.34705283,-0.9575752,0.33820967,1.00055102
2018-06-15,3.0688981,-2.30544258,-0.00053378,-1.04216544,0.18531644,0.85167756
2018-06-14,3.08419129,-1.64254187,0.0885003,-0.87184833,0.33244946,0.99559285
2018-06-13,3.14331795,-1.47619239,2794.20253897,-2794.08385526,0.82027673,0.82042457
2018-06-12,3.12908503,-1.6469312,575.39816893,-575.22231434,0.69510024,0.69610226
2018-06-11,3.28468416,-1.27714459,0.00241961,-0.5010331,1.47356345,7.00161061
2018-06-08,3.45721247,-1.43452412,-5.288e-05,-1.00577942,1.82037988,9.69710304
2018-06-07,3.53214112,-1.49667924,-8.058e-05,-1.22243133,1.91166262,10.08475607
2018-06-06,3.61877775,-1.59929247,0.0003453,-1.31957412,1.89000363,10.27203827
2018-06-05,3.5521809,-1.54429111,-2.169e-05,-1.32027383,1.88234005,9.72359194
2018-06-04,3.46678169,-1.47401514,-0.00038546,-1.05988481,1.68627407,9.46782162
2018-06-01,3.53968108,-1.54002745,-8.985e-05,-1.35926572,1.89823156,10.08791216
2018-05-31,3.61176465,-1.60858781,-9.694e-05,-1.65837562,2.21848149,10.57738235
2018-05-30,3.30420887,-1.34492918,5.905e-05,-0.78098432,1.80044888,7.97853822
2018-05-29,4.10981419,-2.12460498,0.00152825,-2.89484676,3.43545508,14.52588513
2018-05-25,3.35515752,-1.39267007,0.00032177,-0.66778063,1.68705406,8.47324225
2018-05-24,3.27260833,-1.37537711,-0.00020518,-0.33790081,1.39753699,6.69553572
2018-05-23,3.23844069,-1.40096123,1020.53859985,-1020.71644886,1.13485026,1.13522242
2018-05-22,3.2662499,-1.44683922,3284.60599998,-3284.74016159,1.02906903,1.02916324
2018-05-21,3.25760443,-1.48062347,2566.05908005,-2566.14522496,1.01263813,1.01275674
2018-05-18,3.25730256,-1.44318878,2374.67206851,-2374.95766353,0.9418731,0.94197325
2018-05-17,3.34178791,-1.47086918,0.00014036,-0.12343231,1.28895511,8.00193216
2018-05-16,3.27323868,-1.43885086,-0.00014497,-0.04542165,1.12983697,7.49848186
2018-05-15,3.25260215,-1.53173929,3604.64760838,-3604.83505018,0.84679751,0.84685852
2018-05-14,3.16477106,-1.47965718,2590.44965491,-2590.47686632,0.87622845,0.87633832
2018-05-11,3.1412102,-1.47648641,0.00016998,-0.69832564,0.53188111,1.16190603
2018-05-10,3.15034902,-1.72882554,2.863e-05,-1.0011245,0.36056629,1.02132547
2018-05-09,3.20658636,-1.57809083,1892.14790224,-1892.11544652,0.95271016,0.95294932
2018-05-08,3.1672375,-1.60103137,1172.46139679,-1172.42184042,0.85490509,0.8553358
2018-05-07,3.16586613,-1.55857413,-3.77e-05,-0.96290439,0.49036778,1.31729102
2018-05-04,3.16778093,-1.48019815,-4.943e-05,-0.81495041,0.59733959,1.51073259
2018-05-03,3.27848084,-1.43341869,0.00234518,-0.56590129,1.22288932,4.91584953
2018-05-02,3.35704962,-1.50926797,-0.0001758,-0.67378067,1.30545247,6.05778034
2018-05-01,3.30299987,-1.49394033,-0.00031104,-0.56194213,1.178265,5.84662204
2018-04-30,3.44072863,-1.55355909,0.00100471,-0.95177223,1.49520304,8.18008117
2018-04-27,3.54929697,-1.66710809,3.08e-06,-1.18144955,1.63111137,9.00467671
2018-04-26,3.58867104,-1.70188544,-0.00037581,-1.114666,1.6853891,8.75250802
2018-04-25,3.64870849,-1.76598454,-6.566e-05,-1.1452994,1.77423301,9.49566584
2018-04-24,3.88137781,-1.98732827,-0.00018854,-1.94295071,1.93440134,10.37543045
2018-04-23,3.80529861,-1.93022218,2.391e-05,-1.86969022,1.75715305,10.05311155
2018-04-20,3.66622494,-1.7954577,6.995e-05,-1.48440385,1.6964963,8.99019799
2018-04-19,3.56879934,-1.71323878,0.00011018,-1.33794796,1.62138637,8.2357052
2018-04-18,3.26942756,-1.4994726,0.00121386,-0.76818117,1.17599061,5.41241478
2018-04-17,3.46386725,-1.60883321,-7.219e-05,-1.42583411,1.58502851,8.01366536
2018-04-16,3.50278573,-1.68217693,8.746e-05,-1.44908698,1.59523844,7.87284807
2018-04-13,3.4897751,-1.68907068,-5.759e-05,-1.41918126,1.59220501,7.71385406
2018-04-12,3.58884127,-1.80282041,0.00067531,-1.60561953,1.73439628,8.37652693
2018-04-11,3.54183228,-1.72721304,-0.0001681,-1.59839141,1.85583668,8.29153773
2018-04-10,3.52289345,-1.72446043,-0.00018339,-1.47372235,1.82218664,8.01348749
2018-04-09,3.71931778,-1.91522623,-8.482e-05,-1.98495758,2.10161754,9.02622819
2018-04-06,3.70614761,-1.8858636,-7.488e-05,-1.91439099,2.21126514,8.95986178
2018-04-05,3.51999004,-1.73347367,-0.00016849,-1.28942673,1.82997675,7.21807242
2018-04-04,3.72918941,-1.91184456,-5.986e-05,-1.91784999,2.16501282,9.07994336
2018-04-03,3.85740221,-2.01769486,0.00010507,-2.23612153,2.40866082,10.02573249
2018-04-02,4.87359182,-2.9937439,0.00054785,-4.93960232,3.60983574,13.82805546
2018-03-29,4.12819637,-2.2540206,0.00022756,-3.06910487,2.83762172,11.44186095
2018-03-28,4.35297926,-2.48316233,-8.9e-05,-3.53467891,2.99243466,12.15094635
2018-03-27,4.44396462,-2.58533942,0.00031382,-3.66877655,3.17739559,12.51124272
2018-03-26,4.26719368,-2.43857599,-5.885e-05,-3.11840133,2.72621155,11.80749007
2018-03-23,4.53267748,-2.6914791,0.00024508,-3.78147411,3.16718554,12.89140608
2018-03-22,4.31184445,-2.48442513,-0.00016247,-3.30711189,2.77965176,11.94124032
2018-03-21,4.79816083,-2.95479753,-0.549715,-4.41038327,2.55103025,13.11690915
2018-03-20,4.04231036,-2.21397241,-9.642e-05,-2.43013658,2.42638996,10.84279568
2018-03-19,4.6571379,-2.79878932,0.00296962,-4.09570527,3.12050303,13.0011459
2018-03-16,4.61441415,-2.77960446,0.00024602,-4.02345223,3.03113087,12.92250023
2018-03-15,4.62947219,-2.79099018,0.00036783,-4.10628597,3.1566171,13.17680726
2018-03-14,4.99395572,-3.16100054,-0.5964917,-5.07420442,2.82554995,13.80312819
2018-03-13,4.9255274,-3.09772976,-0.73398298,-4.76155994,2.64243124,13.46185664
2018-03-12,5.13151102,-3.30588444,-0.64270172,-5.19295255,2.83631976,13.79433492
2018-03-09,4.72829436,-2.93966046,0.00025938,-3.98379681,3.14758065,13.14719477
2018-03-08,4.82628938,-3.03037216,-0.41095351,-4.34286701,2.85873002,13.40450488
2018-03-07,4.83688385,-3.05570318,-0.23753042,-4.28553728,3.02241569,13.71995487
2018-03-06,5.05263812,-3.25470261,-0.94212089,-4.98701898,2.49665217,13.77315371
2018-03-05,4.9341713,-3.15634429,-0.66771647,-4.55201284,2.69573289,13.82376553
2018-03-02,4.69511089,-2.91493498,-0.17654897,-3.92991279,3.06893752,13.65816954
2018-03-01,4.67314843,-2.8666324,-0.76983949,-4.04694052,2.54662108,13.1800903
2018-02-28,4.78832197,-3.01459684,-0.56740282,-4.29868894,2.58541313,13.28639362
2018-02-27,4.37541446,-2.63348539,4.893e-05,-3.03387139,2.83177381,12.59746284
2018-02-26,4.92218529,-3.14692943,-0.37285054,-4.39281449,3.17301966,14.23112079
2018-02-23,5.03929024,-3.25130582,-0.00337661,-4.70255158,3.5932866,14.50849136
2018-02-22,4.8949166,-3.13191043,0.00016089,-4.20670686,3.39142908,14.29800992
2018-02-21,4.6476768,-2.89975207,-4.029e-05,-3.5522368,3.10035565,13.62080539
2018-02-20,4.80325373,-3.04040653,0.00016544,-4.18244628,3.30130692,14.26719472
2018-02-16,5.45062727,-3.69297612,-0.91331886,-6.03804479,2.83124029,15.1264453
2018-02-15,5.45677801,-3.70705039,-1.07104275,-6.03220493,2.65723546,15.00688315
2018-02-14,5.5201873,-3.78174213,-1.02853946,-6.07556715,2.75538379,15.24020896
2018-02-13,5.80677255,-4.03133594,-1.82033725,-7.00435043,2.58355889,15.32672205
2018-02-12,5.88153238,-4.10255672,-2.2382657,-7.23937633,2.28002007,14.76262414
2018-02-09,5.35435954,-3.63533305,-1.75845175,-5.6047662,2.49251372,15.4924499
2018-02-08,5.11207353,-3.44004544,-0.18855686,-4.90046893,3.57007225,16.02516783
2018-02-07,4.7447782,-3.09768197,-0.00282925,-4.05395581,3.27196494,14.14565307
2018-02-06,4.47823352,-2.8740551,0.00080926,-3.58980976,3.01973233,13.10570694
2018-02-05,5.06438697,-3.44646066,-0.96887036,-5.21451311,2.58757274,14.04656152
2018-02-02,4.81253025,-3.23706993,-0.3498957,-4.51950602,2.67629966,13.83729457
2018-02-01,4.12785499,-2.56696297,0.00024788,-2.95360076,2.40912825,11.87120869
2018-01-31,4.15340035,-2.56177246,5.296e-05,-3.23981159,2.50101218,11.7864566
2018-01-30,4.05751167,-2.48373047,0.0001834,-2.82349358,2.53236905,11.41912077
2018-01-29,4.13049848,-2.54893543,5.609e-05,-3.16494073,2.54983267,11.41758442
2018-01-26,3.8643724,-2.29010952,5.977e-05,-2.58657354,2.30444217,10.18923232
2018-01-25,3.74625947,-2.17418126,-4.878e-05,-2.27064922,2.40888629,9.91953112
2018-01-24,4.06051556,-2.49536684,-0.00031144,-2.94173587,2.67580801,10.9089755
2018-01-23,4.57353786,-2.99742178,-0.03319476,-4.35542383,3.07161748,12.44850158
2018-01-22,4.51949677,-2.96560321,4.768e-05,-4.20615325,2.90783071,12.30462567
2018-01-19,4.54573213,-2.98160405,0.00048538,-4.29833847,2.98559449,12.38763241
2018-01-18,4.69871244,-3.116877,-0.31954079,-4.67386308,2.92746932,12.95295268
2018-01-17,4.41020401,-2.8370577,-0.00118354,-4.1437023,3.00188661,12.133423
2018-01-16,4.63014069,-3.03826363,-0.19150626,-4.6649266,3.14673556,12.68729588
2018-01-12,4.85193151,-3.24776335,-0.91657845,-5.20938816,2.66244892,12.97565328
2018-01-11,4.78884333,-3.20082105,-0.71668022,-4.86911034,2.94099505,13.00755747
2018-01-10,4.94621569,-3.3498148,-1.11384985,-5.29014981,2.6613431,12.95436809
2018-01-09,4.89691835,-3.30938757,-1.02776323,-5.19712205,2.63858968,12.69613729
2018-01-08,4.74672802,-3.14130151,-1.02870961,-5.08989816,2.51384207,12.13095913
2018-01-05,4.73759569,-3.14299375,-0.8895841,-5.06978536,2.61838814,12.0846964
2018-01-04,4.69980162,-3.10669583,-0.7731211,-4.99216715,2.74190406,12.12020117
2018-01-03,4.82847019,-3.22498355,-1.12952867,-5.29351119,2.65649649,12.634288
2018-01-02,4.90610741,-3.26604186,-1.60955202,-5.50155517,2.34251004,12.43432609
2017-12-29,4.83261125,-3.19886503,-1.66420863,-5.51644101,2.29184232,12.44453128
2017-12-28,5.17353826,-3.5639269,-1.55292071,-6.32141256,2.57138456,13.32672593
2017-12-27,4.77741735,-3.2224637,-0.990984,-5.22926649,2.74295862,12.65832588
2017-12-26,4.6835023,-3.1317625,-0.80221425,-4.72522319,2.84694291,12.49411175
2017-12-22,4.77472206,-3.21561662,-1.19173664,-4.95797149,2.5639197,12.60066881
2017-12-21,4.86379666,-3.32526356,-1.31506659,-5.19578885,2.50218751,12.63881879
2017-12-20,4.91045282,-3.37050822,-1.44280959,-5.16654697,2.48495686,12.50361832
2017-12-19,4.9213249,-3.39408317,-1.33117763,-5.35469415,2.59937149,12.94159658
2017-12-18,4.80894913,-3.28241461,-1.22656201,-5.2975872,2.65819665,12.76384385
2017-12-15,4.54127492,-3.01976298,-0.95261525,-4.84164751,2.61570074,12.11224273
2017-12-14,4.77651421,-3.2550774,-1.28268808,-5.36042067,2.57106027,12.40717
2017-12-13,4.77966584,-3.24558928,-1.60158432,-5.23685529,2.44219178,12.3789891
2017-12-12,4.69223314,-3.18526011,-1.14681543,-4.92238565,2.57188229,12.0637532
2017-12-11,4.57035312,-3.10705597,-0.47009887,-4.52291171,3.12883994,11.91007222
2017-12-08,4.6971293,-3.20954701,-1.23900602,-4.93855378,2.54866247,12.02857614
2017-12-07,4.56078033,-3.1001781,-0.93737541,-4.59296054,2.65837174,11.62752056
2017-12-06,4.41684872,-2.94834258,-0.8099162,-4.40878445,2.6645603,11.28002334
2017-12-05,4.50003312,-3.01748127,-0.85785803,-4.60116987,2.6111845,11.48050011
2017-12-04,4.65612796,-3.20428247,-0.88119716,-4.83595677,2.75507023,11.97029421
2017-12-01,4.653244,-3.19555667,-1.28458533,-4.87225635,2.45824726,11.81779874
2017-11-30,4.7662447,-3.31138404,-1.33863157,-4.80259498,2.61161766,12.33523659
2017-11-29,4.72618556,-3.25678045,-1.39381223,-4.64915935,2.73033743,12.41356337
2017-11-28,4.4636785,-2.99564157,-1.30254844,-4.15075404,2.61733331,11.72923081
2017-11-27,4.33125142,-2.86061398,-1.32394698,-3.83463114,2.52194807,11.27381962
2017-11-24,4.46085474,-2.99933918,-1.35719457,-4.17359166,2.55253698,11.84111164
2017-11-22,4.29588651,-2.8520404,-1.24567061,-3.76983988,2.54862841,11.4656577
2017-11-21,4.40974201,-2.99141341,-1.0054581,-4.11478678,2.61293088,11.6042502
2017-11-20,4.63698559,-3.19499737,-1.47261101,-4.65789595,2.45528184,11.96231523
2017-11-17,4.54564654,-3.09949389,-1.57272965,-4.38658153,2.41340064,11.63957691
2017-11-16,4.57182782,-3.13827525,-1.69172219,-4.4241868,2.27053577,11.21783764
2017-11-15,4.41450272,-3.00381876,-1.62452416,-4.13093865,2.24269648,10.97952014
2017-11-14,4.71439505,-3.30904294,-1.86424173,-4.7266107,2.24122658,11.44647905
2017-11-13,4.73844263,-3.35309824,-1.82759355,-4.70655477,2.24418959,11.32899738
2017-11-10,4.94140847,-3.54899529,-2.16027102,-5.18540013,2.2135199,11.67465186
2017-11-09,5.0139494,-3.63225084,-2.12835949,-5.57544602,2.32689318,11.94797171
2017-11-08,4.93017041,-3.57162414,-1.85309282,-5.43751419,2.38770737,11.7686367
2017-11-07,4.84915055,-3.47601153,-1.95742094,-5.29029269,2.3005271,11.52297539
2017-11-06,4.78360686,-3.42778222,-1.97045476,-5.06266755,2.23665283,11.15878847
2017-11-03,4.88038007,-3.54521666,-1.97427801,-5.25035117,2.26779731,11.3547755
2017-11-02,4.91777234,-3.58754699,-2.10408631,-5.29504747,2.22540797,11.5172373
2017-11-01,4.82331583,-3.51187755,-1.97970238,-4.97601109,2.21575695,11.23906597
2017-10-31,4.70022411,-3.37515123,-2.17516018,-4.64357171,2.02766534,10.6107034
2017-10-30,4.66285488,-3.34289734,-2.23649113,-4.50109118,2.0056944,10.42629789
2017-10-27,4.69847982,-3.37594315,-2.30718995,-4.48598744,1.94191731,10.39049211
2017-10-26,4.92223611,-3.64149834,-2.18661235,-4.93784293,2.0870307,11.07227819
2017-10-25,5.02021839,-3.75282372,-2.28130217,-5.2410077,2.09654454,11.21847653
2017-10-24,4.96306788,-3.68605312,-2.28212396,-5.21623587,2.04289958,10.94314518
2017-10-23,4.82223521,-3.55758813,-2.19886854,-4.95952845,2.02836786,10.60449054
2017-10-20,4.74123837,-3.47589095,-2.10530648,-4.76528981,1.98747255,10.35004491
2017-10-19,4.65599997,-3.39625284,-2.01148955,-4.70430297,2.0396558,10.37686344
2017-10-18,4.61606476,-3.37652734,-1.82236368,-4.49777269,2.12197443,10.31328327
2017-10-17,4.57084109,-3.32014089,-1.92535852,-4.58336498,2.03086299,10.15111111
2017-10-16,4.63104282,-3.3668615,-1.9817853,-4.65537295,2.08987833,10.3130738
2017-10-13,4.64514807,-3.32546369,-2.39690763,-4.67794956,1.98874716,10.26213028
2017-10-12,4.77002376,-3.46146881,-2.46975398,-4.8655397,1.99999254,10.62881349
2017-10-11,4.73972215,-3.42286051,-2.51815643,-4.69639958,1.98565095,10.58534045
2017-10-10,4.76630581,-3.43930404,-2.66402497,-4.77611645,1.92597969,10.54625821
2017-10-06,4.71006169,-3.38251212,-2.63005375,-4.57886854,1.87786869,10.24478069
2017-10-05,4.77531707,-3.48933984,-2.62868384,-4.77018844,1.93154158,10.54485117
2017-10-04,4.70718057,-3.39452089,-2.72843566,-4.63712561,1.89256456,10.41410941
2017-10-03,4.75403398,-3.46223345,-2.6866001,-4.75915196,1.92643583,10.56615868
2017-10-02,4.68377781,-3.43197301,-2.47719595,-4.56085447,1.9464078,10.47660929
2017-09-29,4.66443953,-3.40319183,-2.55508061,-4.51697513,1.93548705,10.53550365
2017-09-28,4.61805735,-3.33070578,-2.70295012,-4.34644662,1.91038014,10.20245725
2017-09-27,4.63637707,-3.37309494,-2.54621087,-4.48131759,1.92183036,10.15985432
2017-09-26,4.45418879,-3.22566729,-2.37772886,-4.32143562,1.8644822,9.73739612
2017-09-25,4.34730929,-3.10358465,-2.38685897,-4.07791418,1.84880736,9.56004915
2017-09-22,4.39325288,-3.13834736,-2.43301718,-4.04629165,1.85572132,9.81270737
2017-09-21,4.47728878,-3.22252572,-2.51368333,-4.28812623,1.83196179,9.98176401
2017-09-20,4.53355422,-3.28200695,-2.50032005,-4.34462635,1.88464881,10.08823634
2017-09-19,4.4180846,-3.11366888,-2.78225339,-4.12801449,1.75294351,9.40232421
2017-09-18,4.4986143,-3.18342954,-2.86137233,-4.35434266,1.77552778,9.62121032
2017-09-15,4.45507478,-3.19363971,-2.66182503,-4.32369667,1.83228537,9.65997996
2017-09-14,4.44278804,-3.1677697,-2.813009,-4.30279851,1.7812131,9.48362986
2017-09-13,4.56901189,-3.33129886,-2.80079271,-4.47794188,1.90629584,9.93331576
2017-09-12,4.42274777,-3.14447507,-2.88981034,-4.22718882,1.78912615,9.26276487
2017-09-11,4.41250982,-3.13827292,-2.84891591,-4.23772326,1.84780757,9.3224693
2017-09-08,4.22459657,-2.94216142,-2.88313381,-3.99806463,1.78483229,8.8510809
2017-09-07,4.27832514,-2.97007401,-2.97370205,-4.14664391,1.80363361,9.07302774
2017-09-06,4.38570408,-3.10850292,-2.92569874,-4.27239989,1.81312189,9.24200982
2017-09-05,4.2398767,-2.94965011,-2.84070275,-3.90866296,1.85708581,9.10420788
2017-09-01,4.40552273,-3.18394461,-2.60744679,-4.04365645,1.97218116,9.59737572
2017-08-31,4.36248685,-3.10065288,-2.7682379,-4.13831167,1.88020475,9.40566252
2017-08-30,4.3693167,-3.1229176,-2.78620048,-4.08707009,1.85213304,9.42158969
2017-08-29,4.37991065,-3.11117199,-2.86778677,-4.08528965,1.87867361,9.52245616
2017-08-28,4.55324738,-3.31380561,-2.84839444,-4.40194481,1.98310532,10.31093963
2017-08-25,4.38704797,-3.16685775,-2.68614031,-4.03939759,1.90992458,9.91479926
2017-08-24,4.45418109,-3.23185112,-2.81920506,-4.15297662,1.88382836,10.12133381
2017-08-23,4.41060926,-3.16780209,-2.89637474,-4.07155893,1.88033711,10.1382017
2017-08-22,4.42725309,-3.1929279,-2.92689388,-4.03762025,1.82013155,10.06946945
2017-08-21,4.25685386,-2.97221505,-2.98910266,-3.68947988,1.74894309,9.49381015
2017-08-18,4.27339251,-3.06380989,-2.76447598,-3.64818795,1.83868406,9.69482527
2017-08-17,4.18876966,-2.92294969,-2.87816919,-3.44094659,1.77342555,9.3087952
2017-08-16,4.28509267,-3.05795201,-2.79137956,-3.5026786,1.87200403,9.90747064
2017-08-15,4.50895029,-3.27535061,-2.95274818,-4.0479478,1.86136879,10.47064914
2017-08-14,4.44989184,-3.18637792,-3.04206989,-3.96661753,1.85885509,10.25981146
2017-08-11,4.17062425,-2.86340173,-3.06802642,-3.3659726,1.72493374,9.08955141
2017-08-10,4.23262591,-3.00749625,-2.7097882,-3.52370423,1.82576596,9.42767247
2017-08-09,4.35055527,-3.09180143,-2.96768587,-3.75756608,1.75723895,9.59163629
2017-08-08,4.53734932,-3.29696756,-2.93723521,-4.0550152,1.8576712,10.17189547
2017-08-07,4.47805559,-3.21507731,-2.954664,-3.98168443,1.84826252,10.08353856
2017-08-04,4.47247154,-3.24668133,-2.85662422,-3.91772664,1.88473103,10.20259286
2017-08-03,4.6390092,-3.39089483,-3.09460188,-4.50795106,1.87581859,10.59938399
2017-08-02,4.62102344,-3.37895475,-3.0081837,-4.35796546,1.87259287,10.42103151
2017-08-01,4.40312254,-3.15026255,-2.9277993,-3.73562247,1.82984456,9.66970156
2017-07-31,4.42226424,-3.14837745,-3.05869234,-3.70861299,1.75193063,9.45398235
2017-07-28,4.54143005,-3.32162816,-2.98911915,-3.97075023,1.83523481,9.89242198
2017-07-27,4.7162808,-3.4934022,-3.0820988,-4.33015967,1.8805319,10.22493704
2017-07-26,4.59580844,-3.38334948,-2.92351125,-4.07700944,1.91922609,10.24392938
2017-07-25,4.5364226,-3.33802375,-2.74856864,-3.98275194,1.82839364,9.86715887
